EnsemblID	external_gene_id	chromosome_name	end_position	start_position
ENSMUSG00000040605	Bace2	16	97439012	97356728
ENSMUSG00000039158	Akna	4	63403354	63367125
ENSMUSG00000030330	Ing4	6	125051499	125039760
ENSMUSG00000049241	Gpr81	5	123880020	123876736
ENSMUSG00000067971	Olfr1321	X	49727999	49726944
ENSMUSG00000075087	Olfr1240	2	89440343	89439270
ENSMUSG00000046178	Nxph1	6	9249032	8948431
ENSMUSG00000075086	Olfr1241	2	89483133	89482189
ENSMUSG00000039942	Ptger4	15	5244187	5206661
ENSMUSG00000048327	Ckap2l	2	129297212	129268210
ENSMUSG00000079476	1700011M02Rik	X	102909651	102908905
ENSMUSG00000025739	Gng13	17	25719406	25717171
ENSMUSG00000075085	Olfr1242	2	89498213	89493294
ENSMUSG00000000386	Mx1	16	97462907	97447035
ENSMUSG00000005907	Pex1	5	3637232	3596066
ENSMUSG00000075084	Olfr1243	2	89531095	89527491
ENSMUSG00000023106	Denr	5	123928832	123907175
ENSMUSG00000035184	Fam124a	14	62608486	62555737
ENSMUSG00000031111	Igsf1	X	49797749	49782536
ENSMUSG00000075083	Olfr1245	2	89575773	89574712
ENSMUSG00000026936	Lcn3	2	25768099	25765569
ENSMUSG00000075082	Olfr1246	2	89591146	89590069
ENSMUSG00000075081	Olfr1247	2	89614022	89609156
ENSMUSG00000039814	Xkr5	8	18950975	18932729
ENSMUSG00000073680	Tmem88b	4	155785874	155781591
ENSMUSG00000041722	Khdc1c	1	21370845	21368331
ENSMUSG00000005892	Trh	6	92244650	92242061
ENSMUSG00000061882	Ccdc62	5	123969895	123927418
ENSMUSG00000095304	Plac9	14	25902882	25888023
ENSMUSG00000078487	E230028L10Rik	4	155799503	155790439
ENSMUSG00000000751	Rpa1	11	75348324	75298166
ENSMUSG00000031299	Pdha1	X	160138413	160122209
ENSMUSG00000037129	Tmprss13	9	45347581	45319100
ENSMUSG00000029221	Slc30a9	5	67358565	67306955
ENSMUSG00000029066	Mrpl20	4	155809776	155803536
ENSMUSG00000031325	4930519F16Rik	X	103311782	103182971
ENSMUSG00000022021	Diap3	14	87141224	86655367
ENSMUSG00000027399	Il1a	2	129309972	129299610
ENSMUSG00000005413	Hmox1	8	75100596	75093591
ENSMUSG00000020163	Uqcr11	10	80406830	80402997
ENSMUSG00000058017	Serpinb3d	1	107083480	107078193
ENSMUSG00000018377	Vezf1	11	88084729	88068279
ENSMUSG00000025877	Hk3	13	55021385	55005985
ENSMUSG00000085079	Khdc1b	1	21386373	21383556
ENSMUSG00000015947	Fcgr1	3	96293969	96282909
ENSMUSG00000019214	Chtf18	17	25727419	25718926
ENSMUSG00000073602	Serpinb3b	1	107278361	107153940
ENSMUSG00000074139	1700057G04Rik	9	92357876	92309377
ENSMUSG00000000915	Hip1r	5	124003211	123973628
ENSMUSG00000024392	Bag6	17	35147322	35135178
ENSMUSG00000072676	Gm10395	14	25927384	25924787
ENSMUSG00000027674	Pex5l	3	33143247	32949408
ENSMUSG00000029068	Ccnl2	4	155824543	155812489
ENSMUSG00000042670	Immp1l	2	105965558	105904638
ENSMUSG00000032997	Chpf	1	75479471	75474569
ENSMUSG00000021116	Eif2s1	12	78887010	78861819
ENSMUSG00000075080	Olfr1248	2	89618245	89617168
ENSMUSG00000006392	Med8	4	118415782	118409337
ENSMUSG00000030020	Prickle2	6	92706145	92370892
ENSMUSG00000026848	Tor1b	2	30959015	30952959
ENSMUSG00000022150	Dab2	15	6440712	6299788
ENSMUSG00000029322	Plac8	5	100572245	100553725
ENSMUSG00000028602	Tnfrsf8	4	145315164	145267137
ENSMUSG00000075079	Olfr1249	2	89630896	89629940
ENSMUSG00000075078	Olfr1250	2	89661216	89656395
ENSMUSG00000091155	Serpine3	14	62692243	62663667
ENSMUSG00000031595	Pdgfrl	8	40990785	40926212
ENSMUSG00000035161	Ints6	14	62761112	62676330
ENSMUSG00000075077	Olfr1251	2	89667940	89666901
ENSMUSG00000054580	Pla2r1	2	60553308	60417543
ENSMUSG00000075076	Olfr1252	2	89722201	89721103
ENSMUSG00000072770	Acrbp	6	125063267	125049689
ENSMUSG00000075075	Olfr1253	2	89752826	89751870
ENSMUSG00000027398	Il1b	2	129371139	129364570
ENSMUSG00000078161	BC007180	3	154767787	154762157
ENSMUSG00000075074	Olfr1254	2	89793170	89788406
ENSMUSG00000019471	Cdc37	9	21149906	21138541
ENSMUSG00000040086	Tnni3k	3	155055407	154786302
ENSMUSG00000026864	Hspa5	2	34776531	34771970
ENSMUSG00000026715	Serpinc1	1	161003010	160978606
ENSMUSG00000095975	Cphx	14	25955305	25942588
ENSMUSG00000048502	Duxbl	14	25990088	25978577
ENSMUSG00000045636	Mtus1	8	41133726	40990914
ENSMUSG00000040963	Asgr2	11	70106187	70092644
ENSMUSG00000020167	Tcf3	10	80433647	80409514
ENSMUSG00000018378	Cuedc1	11	88194140	88099146
ENSMUSG00000027166	Dnajc24	2	106003549	105966709
ENSMUSG00000096543	Gm10595	4	41870612	41870187
ENSMUSG00000094065	Ccl21b	4	41904743	41903610
ENSMUSG00000045148	Olfr1255	2	89817260	89816328
ENSMUSG00000075073	Olfr1256	2	89841133	89835023
ENSMUSG00000082229	Nap1l2	X	103186640	103184176
ENSMUSG00000029632	Ndufa4	6	11907446	11900373
ENSMUSG00000051648	Kctd19	8	105413502	105382807
ENSMUSG00000066278	Vps37b	5	124032260	124004641
ENSMUSG00000021713	Ppwd1	13	104228844	104205121
ENSMUSG00000025318	Jph3	8	121794276	121729623
ENSMUSG00000031326	Cdx4	X	103330592	103321398
ENSMUSG00000029408	Abcb9	5	124095798	124061530
ENSMUSG00000030022	Adamts9	6	92943492	92772699
ENSMUSG00000069080	Lcn11	2	25780279	25777017
ENSMUSG00000029319	Coq2	5	100675140	100654723
ENSMUSG00000038214	Bend3	10	43515396	43479140
ENSMUSG00000078747	Gm13308	4	41943124	41941572
ENSMUSG00000045886	Gm9803	10	43524617	43524102
ENSMUSG00000019797	1700021F05Rik	10	43540994	43525121
ENSMUSG00000028033	Kcnq5	1	21961942	21398403
ENSMUSG00000073601	Serpinb3c	1	107278371	107271201
ENSMUSG00000029629	Phf14	6	12081197	11907809
ENSMUSG00000025064	Col17a1	19	47692094	47646344
ENSMUSG00000021714	Cenpk	13	104249615	104228955
ENSMUSG00000094035	Ldlrad2	4	137574569	137572083
ENSMUSG00000032177	Pde4a	9	21213248	21165714
ENSMUSG00000032480	Dhx30	9	110117830	110084320
ENSMUSG00000031327	Chic1	X	103396092	103356476
ENSMUSG00000026489	Adck3	1	180199602	180165238
ENSMUSG00000043411	Usp48	4	137658537	137593755
ENSMUSG00000047139	Cd24a	10	43584262	43579169
ENSMUSG00000075184	F930017D23Rik	10	43630916	43593427
ENSMUSG00000019863	Qrsl1	10	43901745	43874188
ENSMUSG00000043467	Zbtb37	1	161034849	161008794
ENSMUSG00000031329	Tsx	X	103424580	103414467
ENSMUSG00000043727	F830045P16Rik	2	129536602	129458359
ENSMUSG00000066705	Fxyd6	9	45396158	45370185
ENSMUSG00000037902	Sirpa	2	129632228	129592835
ENSMUSG00000090429	Gm17271	15	76798029	76797628
ENSMUSG00000022526	Zfp251	15	76871435	76852148
ENSMUSG00000005410	Mcm5	8	75128439	75109528
ENSMUSG00000094800	AC175032.1	14	26042674	26028658
ENSMUSG00000022938	Fam3b	16	97504936	97471050
ENSMUSG00000032377	Plscr4	9	92493510	92457378
ENSMUSG00000039137	Whrn	4	63495991	63414910
ENSMUSG00000075072	Olfr48	2	89844971	89844066
ENSMUSG00000050493	Fam167b	4	129578549	129576815
ENSMUSG00000049057	Olfr1257	2	89881809	89878444
ENSMUSG00000033669	Zfp7	15	76892392	76879259
ENSMUSG00000059412	Fxyd2	9	45410278	45403138
ENSMUSG00000049149	Olfr1258	2	89930746	89927319
ENSMUSG00000078746	Gm13298	4	41971856	41966058
ENSMUSG00000036401	Glt6d1	2	25815848	25793859
ENSMUSG00000068806	Olfr1259	2	89944113	89943184
ENSMUSG00000040852	Plekhh2	17	84622142	84511895
ENSMUSG00000055041	Commd5	15	76901305	76899910
ENSMUSG00000042894	Olfr1260	2	89978712	89974709
ENSMUSG00000026707	Nsun6	2	15054884	14995131
ENSMUSG00000028798	Eif3i	4	129600648	129591960
ENSMUSG00000096256	Gm10598	4	42034726	42033017
ENSMUSG00000095611	Gm10597	4	42035538	42035113
ENSMUSG00000021118	Plek2	12	78906964	78888691
ENSMUSG00000095881	Gm10596	4	42084291	42083899
ENSMUSG00000094293	Gm7819	4	42092287	42091207
ENSMUSG00000042404	Dennd4b	3	90280669	90265185
ENSMUSG00000061295	Olfr1261	2	89994315	89991238
ENSMUSG00000073878	Gm13304	4	42115917	42114817
ENSMUSG00000046157	Tmem229b	12	79007627	78961795
ENSMUSG00000026709	Dars2	1	161070658	161040601
ENSMUSG00000031330	Zcchc13	X	103631664	103630586
ENSMUSG00000067714	Lpar5	6	125082472	125067920
ENSMUSG00000040263	Klhdc4	8	121829569	121796313
ENSMUSG00000033965	Slc16a2	X	103821965	103697414
ENSMUSG00000023723	Mrps23	11	88211507	88204388
ENSMUSG00000022019	Tdrd3	14	87545373	87416639
ENSMUSG00000041075	Fzd7	1	59486947	59482147
ENSMUSG00000032087	Dscaml1	9	45753164	45430293
ENSMUSG00000074981	Dcdc5	2	106406151	106222057
ENSMUSG00000047361	Gm973	1	59634508	59516264
ENSMUSG00000022848	Dirc2	16	35769356	35694062
ENSMUSG00000026849	Tor1a	2	30967933	30960627
ENSMUSG00000003970	Rpl8	15	76906318	76904071
ENSMUSG00000034472	Rasd2	8	75224113	75213944
ENSMUSG00000026327	Serpinb11	1	107380475	107361929
ENSMUSG00000063870	Chd4	6	125130591	125095981
ENSMUSG00000023707	Ogfod2	5	124115483	124112297
ENSMUSG00000096156	CT009632.1	16	97491120	97490047
ENSMUSG00000023341	Mx2	16	97560899	97536083
ENSMUSG00000060716	Plekhh1	12	79081648	79029163
ENSMUSG00000031620	1700007B14Rik	8	75984503	75448694
ENSMUSG00000026211	Obsl1	1	75506452	75479310
ENSMUSG00000059447	Hadhb	5	30184593	30155248
ENSMUSG00000006390	Elovl1	4	118432953	118428093
ENSMUSG00000054967	Zfp647	15	76918010	76910851
ENSMUSG00000051313	Olfr1262	2	90003322	90000145
ENSMUSG00000073877	Gm13306	4	42158839	42153436
ENSMUSG00000040950	Mgl2	11	70137550	70130329
ENSMUSG00000034031	1700106J16Rik	11	88295261	88294043
ENSMUSG00000026021	Sumo1	1	59670834	59639434
ENSMUSG00000069769	Msi2	11	88718513	88339382
ENSMUSG00000063236	1110038F14Rik	15	76950729	76948539
ENSMUSG00000022849	Hspbap1	16	35828446	35770386
ENSMUSG00000040345	Arhgap9	10	127329943	127323727
ENSMUSG00000072680	D14Ertd449e	14	26067137	26063051
ENSMUSG00000034422	Parp14	16	35871544	35832874
ENSMUSG00000048721	C030019I05Rik	11	46239872	46235531
ENSMUSG00000018893	Mb	15	77050670	77015489
ENSMUSG00000095836	AC121792.3	3	96413360	96412953
ENSMUSG00000094817	Gm2104	14	26235735	26082297
ENSMUSG00000046317	BC107364	3	96452306	96433788
ENSMUSG00000028718	Stil	4	115043196	115000159
ENSMUSG00000053870	Fpgt	3	155093378	155084921
ENSMUSG00000000385	Tmprss2	16	97611195	97564684
ENSMUSG00000046169	Adamts6	13	104494763	104287873
ENSMUSG00000038403	Hfe2	3	96529216	96525185
ENSMUSG00000020395	Itk	11	46389515	46325150
ENSMUSG00000038393	Txnip	3	96561883	96557957
ENSMUSG00000041670	Rims1	1	22805994	22286251
ENSMUSG00000059112	Olfr1263	2	90015919	90014891
ENSMUSG00000033576	Apol6	15	77057107	77044729
ENSMUSG00000072675	Gm10394	14	26129787	26118349
ENSMUSG00000048636	A730049H05Rik	6	92847174	92816478
ENSMUSG00000029830	Svopl	6	38046996	37983739
ENSMUSG00000075069	Olfr1264	2	90022064	90021138
ENSMUSG00000021120	Pigh	12	79089670	79080673
ENSMUSG00000059910	Olfr1265	2	90037850	90036921
ENSMUSG00000021125	Arg2	12	79156301	79130777
ENSMUSG00000079462	Gm15737	6	92884411	92869357
ENSMUSG00000078503	Gm13225	4	145539188	145510759
ENSMUSG00000075068	Olfr140	2	90063594	90051414
ENSMUSG00000029404	Arl6ip4	5	124118196	124116089
ENSMUSG00000056537	Rlim	X	103981284	103957163
ENSMUSG00000056281	Olfr1322	X	49886401	49885469
ENSMUSG00000092060	Bend4	5	67427799	67392147
ENSMUSG00000021715	Cwc27	13	104817142	104631140
ENSMUSG00000050504	Olfr1323	X	50010235	50009306
ENSMUSG00000045095	Magi1	6	94283322	93675455
ENSMUSG00000067001	Serpinb7	1	107452689	107399655
ENSMUSG00000062611	Gm10119	14	88123833	88122971
ENSMUSG00000048173	Olfr1324	X	50426582	50425431
ENSMUSG00000050505	Pcdh20	14	88471396	88464747
ENSMUSG00000031112	2610018G03Rik	X	50893097	50841047
ENSMUSG00000018395	Kif3a	11	53601967	53567379
ENSMUSG00000035273	Hpse	5	100719716	100679484
ENSMUSG00000044937	BC030307	10	86776843	86705811
ENSMUSG00000029406	Pitpnm2	5	124249760	124118690
ENSMUSG00000053678	Defb40	8	18978256	18974940
ENSMUSG00000073876	Gm13305	4	42168603	42158842
ENSMUSG00000042650	Alkbh5	11	60558512	60536381
ENSMUSG00000053695	Defb37	8	18991055	18986233
ENSMUSG00000026020	Nop58	1	59711510	59685006
ENSMUSG00000053790	Defb38	8	19026566	19023407
ENSMUSG00000019864	Rtn4ip1	10	43947862	43901807
ENSMUSG00000062093	Gm10110	14	89898466	89896223
ENSMUSG00000014547	Wdfy2	14	62956886	62837690
ENSMUSG00000055421	Pcdh9	14	93888732	93015512
ENSMUSG00000018809	Smyd4	11	75405705	75348433
ENSMUSG00000021124	Vti1b	12	79172667	79156017
ENSMUSG00000065990	Aurkaip1	4	155833130	155831272
ENSMUSG00000034689	4921530L21Rik	14	95882775	95881266
ENSMUSG00000043987	Cep164	9	45828691	45766946
ENSMUSG00000061847	Defb39	8	19064810	19052826
ENSMUSG00000022076	Klhl1	14	96519102	96105259
ENSMUSG00000043787	Defb12	8	19114839	19111931
ENSMUSG00000081534	Slc48a1	15	97792692	97784355
ENSMUSG00000054320	Lrrc36	8	105464086	105413571
ENSMUSG00000075067	Olfr1269	2	90119617	90118600
ENSMUSG00000050530	Fam171a1	2	3227806	3114224
ENSMUSG00000072674	Gm10393	14	26182273	26167788
ENSMUSG00000050010	Shisa3	5	67623552	67607883
ENSMUSG00000017418	Arl5b	2	15082456	15049395
ENSMUSG00000049502	Dtx3l	16	35939151	35926511
ENSMUSG00000022475	Hdac7	15	97844502	97792664
ENSMUSG00000062345	Serpinb2	1	107535478	107511423
ENSMUSG00000016386	Mpped2	2	106868356	106693269
ENSMUSG00000075066	Olfr32	2	90142293	90138180
ENSMUSG00000005251	Ripk4	16	97763737	97741933
ENSMUSG00000032374	Plod2	9	92608428	92542223
ENSMUSG00000091703	Gm4222	2	90148888	90148460
ENSMUSG00000036131	Frmd7	X	50942710	50895180
ENSMUSG00000075065	Olfr1270	2	90150036	90149019
ENSMUSG00000075064	Olfr1506	2	90224471	90221567
ENSMUSG00000075574	Defb48	14	62984510	62977524
ENSMUSG00000028182	Lrriq3	3	155194278	155093434
ENSMUSG00000023210	Lcn9	2	25825537	25823153
ENSMUSG00000037685	Atp8a1	5	67847432	67618140
ENSMUSG00000075573	Defb47	14	63001066	62998102
ENSMUSG00000020536	Llgl1	11	60714186	60699723
ENSMUSG00000066441	Rdh11	12	79192293	79174337
ENSMUSG00000033565	Rbfox2	15	77307053	77078990
ENSMUSG00000052554	Defb34	8	19126540	19123752
ENSMUSG00000024027	Glp1r	17	30936510	30901867
ENSMUSG00000059857	Ntng1	3	110135508	109780040
ENSMUSG00000035266	Helq	5	100798598	100762145
ENSMUSG00000040037	Negr1	3	157316445	156561794
ENSMUSG00000075572	Defb43	14	63018088	63011771
ENSMUSG00000038126	Mphosph9	5	124327972	124250959
ENSMUSG00000059463	Spag11b	8	19143010	19140759
ENSMUSG00000075571	Defb30	14	63049960	63034087
ENSMUSG00000067336	Bmpr2	1	59870549	59764279
ENSMUSG00000022906	Parp9	16	35972605	35938470
ENSMUSG00000056366	Fabp3-ps1	10	86732409	86731754
ENSMUSG00000054027	Nt5dc3	10	86838389	86779005
ENSMUSG00000078502	Gm13212	4	145625345	145585166
ENSMUSG00000079842	Spag11a	8	19159578	19157886
ENSMUSG00000026851	BC005624	2	30982201	30972833
ENSMUSG00000028797	Tmem234	4	129624059	129600668
ENSMUSG00000041199	Rpusd1	17	25731456	25727751
ENSMUSG00000006398	Cdc20	4	118437352	118432901
ENSMUSG00000046354	Defb14	8	19195212	19194357
ENSMUSG00000058186	Gm13242	4	145704441	145670685
ENSMUSG00000054763	Defb42	14	63058149	63046991
ENSMUSG00000078500	Gm13235	4	145899975	145868794
ENSMUSG00000027122	2700007P21Rik	2	106974424	106962527
ENSMUSG00000046449	C77370	X	104201185	104077434
ENSMUSG00000040010	Slc7a5	8	121907686	121881146
ENSMUSG00000024201	Kdm4b	17	56402870	56326062
ENSMUSG00000041062	Mslnl	17	25748330	25736040
ENSMUSG00000020396	Nefh	11	4948064	4938754
ENSMUSG00000073679	Gm10562	4	155840178	155839492
ENSMUSG00000024253	Dync2li1	17	84655558	84626496
ENSMUSG00000079102	Dab2	15	6337206	6329556
ENSMUSG00000029070	Mxra8	4	155844088	155839680
ENSMUSG00000022149	C9	15	6498751	6445327
ENSMUSG00000059230	Defb4	8	19201545	19198706
ENSMUSG00000021867	Gm9746	14	26207041	26202667
ENSMUSG00000025317	Car5a	8	121944904	121916126
ENSMUSG00000014039	Prdm15	16	97851850	97791467
ENSMUSG00000018428	Akap1	11	88864586	88830792
ENSMUSG00000050756	Defb6	8	19228209	19225478
ENSMUSG00000055639	Dach1	14	98169765	97786853
ENSMUSG00000000753	Serpinf1	11	75422701	75409769
ENSMUSG00000019866	Aim1	10	44004846	43950307
ENSMUSG00000063011	Msln	17	25754327	25748614
ENSMUSG00000066009	Gm13051	4	146126621	146097298
ENSMUSG00000072672	Gm10391	14	26269436	26257962
ENSMUSG00000071169	Defb46	8	19242143	19239916
ENSMUSG00000050029	Rap2c	X	51018018	51003912
ENSMUSG00000026643	Nmt2	2	3328877	3284212
ENSMUSG00000025066	Sfr1	19	47735588	47731756
ENSMUSG00000070953	Rabepk	2	34799912	34777556
ENSMUSG00000038600	Atp6v0a4	6	38124586	38048483
ENSMUSG00000036109	Mbnl3	X	51206532	51117269
ENSMUSG00000025407	Gli1	10	127341589	127329889
ENSMUSG00000031594	Fgl1	8	41215156	41191434
ENSMUSG00000041040	Fam117b	1	59985346	59913006
ENSMUSG00000059625	Sohlh1	2	25847248	25842995
ENSMUSG00000031298	Gpr64	X	160498070	160390690
ENSMUSG00000027400	Pdyn	2	129699844	129686565
ENSMUSG00000027120	Fshb	2	107059656	107056140
ENSMUSG00000054773	4930566N20Rik	3	157208860	157207662
ENSMUSG00000087610	Gm16253	3	96580663	96576984
ENSMUSG00000028180	Zranb2	3	157548390	157534160
ENSMUSG00000021939	Ctsb	14	63145919	63122462
ENSMUSG00000025878	Uimc1	13	55100300	55027880
ENSMUSG00000031618	Nr3c2	8	77245012	76899442
ENSMUSG00000042604	Kcna4	2	107298502	107290639
ENSMUSG00000035459	Stab2	10	87008025	86841198
ENSMUSG00000040505	Abcg5	17	84683011	84658234
ENSMUSG00000057234	Mettl15	2	109280748	109092297
ENSMUSG00000039785	Defb5	8	19250828	19247580
ENSMUSG00000044948	Wdr96	19	47919287	47737561
ENSMUSG00000037885	Stk35	2	129832287	129800517
ENSMUSG00000002280	Narfl	17	25783332	25773776
ENSMUSG00000092572	Serpinb10	1	107549271	107529003
ENSMUSG00000075063	Olfr142	2	90252986	90252069
ENSMUSG00000075062	Olfr1271	2	90266428	90265511
ENSMUSG00000075061	Olfr1272	2	90282573	90281647
ENSMUSG00000089859	Gm13769	2	90325208	90322222
ENSMUSG00000027401	Tgm3	2	130050399	130012349
ENSMUSG00000067642	Gpr113	5	30205722	30193431
ENSMUSG00000027115	Kif18a	2	109341747	109280738
ENSMUSG00000000318	Clec10a	11	70170834	70156197
ENSMUSG00000066007	Zfp600	4	146198755	146156824
ENSMUSG00000047492	Inhbe	10	127351772	127349402
ENSMUSG00000047635	2810006K23Rik	5	124341844	124328089
ENSMUSG00000025405	Inhbc	10	127370544	127356328
ENSMUSG00000021123	Rdh12	12	79222665	79208914
ENSMUSG00000039775	Defb3	8	19295291	19293360
ENSMUSG00000058740	Kcnt1	2	25918273	25863795
ENSMUSG00000031333	Abcb7	X	104413856	104280657
ENSMUSG00000026971	Itgb6	2	60722643	60598292
ENSMUSG00000031471	Defb8	8	19447606	19445769
ENSMUSG00000029394	Cdk2ap1	5	124354671	124345417
ENSMUSG00000021273	Fdft1	14	63177793	63145153
ENSMUSG00000025316	Banp	8	122029258	121949750
ENSMUSG00000010609	Psen2	1	180263438	180227004
ENSMUSG00000037790	Defb7	8	19497775	19495097
ENSMUSG00000066440	Zfyve26	12	79296282	79232347
ENSMUSG00000028717	Tal1	4	115071755	115056426
ENSMUSG00000014846	Tppp3	8	105471526	105467493
ENSMUSG00000000278	Scpep1	11	88955465	88924020
ENSMUSG00000096609	1700045I11Rik	4	42171335	42170845
ENSMUSG00000025314	Ptprj	2	90580647	90429754
ENSMUSG00000094984	Gm10595	4	42219853	42219428
ENSMUSG00000083929	Gm13301	4	42242685	42240639
ENSMUSG00000026018	Ica1l	1	60043087	59989070
ENSMUSG00000095675	Ccl21c	4	42256432	42255767
ENSMUSG00000087153	Gm6483	8	19698275	19682268
ENSMUSG00000094695	AL844494.2	4	42294855	42294267
ENSMUSG00000093996	AL844494.1	4	42323929	42318334
ENSMUSG00000038095	Sbno1	5	124425914	124368702
ENSMUSG00000095234	BX666061.1	4	42439966	42439378
ENSMUSG00000039199	Zdhhc1	8	105484350	105472481
ENSMUSG00000096892	Gm10594	4	42459176	42458751
ENSMUSG00000093909	Gm10598	4	42461272	42459563
ENSMUSG00000095779	BX666061.2	4	42589938	42466752
ENSMUSG00000094066	Gm2542	4	42528175	42522580
ENSMUSG00000062184	Hs6st2	X	51681856	51387212
ENSMUSG00000096260	Gm10596	4	42581621	42581229
ENSMUSG00000026019	Wdr12	1	60098645	60076868
ENSMUSG00000035121	Neil2	14	63193541	63182443
ENSMUSG00000096596	Gm10591	4	42612860	42612195
ENSMUSG00000021944	Gata4	14	63271692	63198922
ENSMUSG00000073016	Uprt	X	104507490	104482818
ENSMUSG00000026315	Serpinb8	1	107608909	107590006
ENSMUSG00000028104	Polr3gl	3	96594181	96577872
ENSMUSG00000038279	Nop2	6	125144753	125131883
ENSMUSG00000091938	Gm2442	4	42631714	42629719
ENSMUSG00000096826	Ccl27b	4	42656005	42655251
ENSMUSG00000027677	Ttc14	3	33814860	33799955
ENSMUSG00000022905	Kpna1	16	36037131	35978750
ENSMUSG00000078735	Gm2002	4	42661893	42656355
ENSMUSG00000016833	Mrps18c	5	100804471	100798627
ENSMUSG00000033906	Zdhhc15	X	104671064	104536969
ENSMUSG00000029071	Dvl1	4	155859303	155847402
ENSMUSG00000057534	Gm15698	11	88966931	88964658
ENSMUSG00000096265	4930467E23Rik	8	19752236	19729746
ENSMUSG00000054134	Umodl1	17	31010708	30954679
ENSMUSG00000045100	Slc25a26	6	94604648	94500314
ENSMUSG00000057223	Gm6578	6	12109583	12099518
ENSMUSG00000042390	Gatad2b	3	90358120	90341654
ENSMUSG00000032625	Thsd7a	6	12749410	12311610
ENSMUSG00000030029	Lrig1	6	94700158	94604529
ENSMUSG00000033983	Coil	11	88991613	88970252
ENSMUSG00000038271	Iffo1	6	125161782	125145241
ENSMUSG00000010601	Apol7a	15	77399110	77388221
ENSMUSG00000096401	AC241392.2	8	20150494	20136455
ENSMUSG00000031891	Hsd11b2	8	105523984	105518746
ENSMUSG00000028716	Pdzk1ip1	4	115093899	115088708
ENSMUSG00000026854	Usp20	2	31023586	30982279
ENSMUSG00000025404	R3hdm2	10	127499384	127380327
ENSMUSG00000049327	Setd8	5	124462308	124439930
ENSMUSG00000094731	Gm2500	4	42668438	42668043
ENSMUSG00000095375	Gm10590	4	42719893	42714926
ENSMUSG00000009090	Ap1b1	11	5042791	4986824
ENSMUSG00000022148	Fyb	15	6663313	6579871
ENSMUSG00000021481	Zfp346	13	55134825	55105311
ENSMUSG00000038160	Atg5	10	44364291	44268358
ENSMUSG00000026708	Cenpl	1	161086724	161070767
ENSMUSG00000074449	Gm15319	8	20363210	20337664
ENSMUSG00000075703	Ept1	5	30272012	30232581
ENSMUSG00000007415	Gatad1	5	3647934	3632932
ENSMUSG00000038224	Serpinf2	11	75439591	75431732
ENSMUSG00000038151	Prdm1	10	44528501	44437177
ENSMUSG00000061046	Haghl	17	25785673	25779843
ENSMUSG00000027403	Tgm6	2	130154232	130112416
ENSMUSG00000070605	Gm13251	4	146470292	146449023
ENSMUSG00000026705	Klhl20	1	161131511	161088375
ENSMUSG00000021716	Srek1ip1	13	104839274	104792484
ENSMUSG00000056300	Gm13247	4	146539395	146502027
ENSMUSG00000029829	Tmem213	6	38115806	38109353
ENSMUSG00000055780	Usp26	X	51801233	51753959
ENSMUSG00000063455	D630045J12Rik	6	38254009	38123174
ENSMUSG00000035234	Fam175a	5	100820965	100805192
ENSMUSG00000045414	1190002N15Rik	9	94538081	94517864
ENSMUSG00000054885	4930578G10Rik	4	42846248	42735545
ENSMUSG00000025068	Gsto1	19	47864790	47854970
ENSMUSG00000000275	Trim25	11	89020293	88999376
ENSMUSG00000031129	Slc9a9	9	95230445	94669909
ENSMUSG00000071005	Ccl19	4	42756577	42754525
ENSMUSG00000021870	Slmap	14	26534931	26413168
ENSMUSG00000040938	Slc16a11	11	70216417	70212752
ENSMUSG00000006389	Mpl	4	118457513	118442415
ENSMUSG00000031118	1700080O16Rik	X	51972772	51968695
ENSMUSG00000031224	Magee2	X	104857267	104854955
ENSMUSG00000027932	Slc27a3	3	90389938	90385239
