EnsemblID	external_gene_id	chromosome_name	start_position	end_position	strand
ENSDARG00000095019	lmo2	18	36726166	36733954	1
ENSDARG00000076752	tmem67	16	29791073	29809727	1
ENSDARG00000075528	LYRM9	15	29691983	29692908	1
ENSDARG00000041428	YRDC	16	5171229	5179096	1
ENSDARG00000093032	si:dkey-84o3.11	21	4622866	4626058	-1
ENSDARG00000067796	clpxb	25	36660319	36686747	-1
ENSDARG00000068192	TAF4	11	21791593	21820579	-1
ENSDARG00000053709	CU694453.2	4	2128621	2142410	1
ENSDARG00000093715	si:ch211-24n20.3	24	42313594	42330281	-1
ENSDARG00000087822	wu:fj34h05	24	35552451	35679893	-1
ENSDARG00000029866	slc6a14	11	21827228	21847773	-1
ENSDARG00000074616	CABZ01054391.1	Zv9_NA899	52040	62760	-1
ENSDARG00000043431	b3gntl1	1	57653318	57670482	-1
ENSDARG00000043934	il17a/f2	17	12593558	12596932	1
ENSDARG00000038635	magoh	8	21671325	21673750	1
ENSDARG00000091116	pkhd1l1	19	23336919	23406026	1
ENSDARG00000073801	si:dkeyp-104h9.5	8	49988392	50003529	-1
ENSDARG00000078890	WDFY3	5	41674127	41816079	-1
ENSDARG00000026454	MIS12	5	60690578	60694363	-1
ENSDARG00000005913	TGM1 (5 of 6)	23	40504871	40523374	1
ENSDARG00000039714	phlda1	4	2210472	2211508	-1
ENSDARG00000010823	memo1	13	35732485	35749289	-1
ENSDARG00000053512	crybb2	8	44670179	44676709	1
ENSDARG00000043938	lrrc57	17	12600801	12613136	1
ENSDARG00000069262	C8H1orf173	8	18452875	18466605	1
ENSDARG00000002400	nap1l1	4	2216012	2241310	-1
ENSDARG00000013841	abl2	8	15476538	15499855	1
ENSDARG00000042714	ticam1	22	3850516	3853876	-1
ENSDARG00000095572	si:dkey-21e2.14	22	19602307	19603629	1
ENSDARG00000057169	abca4a	24	29483563	29567859	1
ENSDARG00000027345	mpzl2b	5	39548740	39564220	-1
ENSDARG00000051955	brms1	7	60872711	60893180	1
ENSDARG00000009477	prkar2ab	22	182815	203359	-1
ENSDARG00000004378	yrk	19	45151185	45224525	-1
ENSDARG00000044895	fmoda	11	21859098	21864974	-1
ENSDARG00000074397	BNC1	18	76073	80400	-1
ENSDARG00000044894	zgc:113307	11	21883527	21894767	1
ENSDARG00000079327	hmcn2	8	33554295	33633685	1
ENSDARG00000015495	klf3	1	17336041	17356958	-1
ENSDARG00000092151	si:dkey-40i22.5	2	27469184	27472351	1
ENSDARG00000079343	si:ch211-241b2.4	21	2522547	2530028	1
ENSDARG00000039724	CABZ01007893.1	4	2269962	2298753	-1
ENSDARG00000029290	stx11b.1	20	26567744	26570784	1
ENSDARG00000078874	CABZ01054303.1	9	40614783	40618608	-1
ENSDARG00000086705	CU855895.3	21	28830153	28833932	1
ENSDARG00000092883	si:dkey-193b15.5	2	36627969	36635114	-1
ENSDARG00000088630	ARHGEF10L (2 of 2)	11	30211398	30428820	-1
ENSDARG00000020201	cdc73	2	11737859	11789602	1
ENSDARG00000006413	rpl38	12	40099735	40105115	1
ENSDARG00000004633	EPN3 (2 of 2)	1	57678409	57686557	-1
ENSDARG00000060287	cnga5	14	17385629	17476862	-1
ENSDARG00000037064	galca	20	4811482	4835170	-1
ENSDARG00000070597	prelp	11	21917309	21920185	1
ENSDARG00000087467	SLITRK6	1	3427787	3479522	-1
ENSDARG00000053466	timmdc1	1	27766404	27792126	-1
ENSDARG00000090344	il19l	11	21929589	21932934	1
ENSDARG00000031976	nos2b	15	29704447	29729633	1
ENSDARG00000092730	si:dkey-22i16.3	1	44284486	44287783	-1
ENSDARG00000087019	BX323444.2	25	29816450	29840460	1
ENSDARG00000078147	il10	11	21971149	21972704	1
ENSDARG00000003021	hdac8	7	53111279	53204522	-1
ENSDARG00000007034	hnrpkl	5	56981112	57002504	-1
ENSDARG00000027419	gad1b	6	3642627	3676989	1
ENSDARG00000093467	MYH13 (3 of 11)	22	302103	311623	1
ENSDARG00000080009	bahcc1	12	36565014	36760314	1
ENSDARG00000079423	npbwr2a	23	31066538	31084438	1
ENSDARG00000078613	vhll	4	12031164	12032545	1
ENSDARG00000014946	ANGPT2	13	6230710	6244176	-1
ENSDARG00000094269	si:dkeyp-35e5.11	4	39032959	39038703	1
ENSDARG00000030262	si:ch211-220i18.4	23	10015829	10032457	-1
ENSDARG00000070441	zdhhc17	4	2353056	2379587	1
ENSDARG00000029600	wdr32	13	8924818	8936861	1
ENSDARG00000006350	nkx1.2la	13	41382686	41387588	1
ENSDARG00000062089	uggt2	9	30463740	30515722	1
ENSDARG00000053776	dclre1a	12	32098103	32112570	-1
ENSDARG00000030278	idh3a	25	26709900	26772976	1
ENSDARG00000069194	mycbpap	1	57700573	57748929	-1
ENSDARG00000076439	ppp4cb	12	4644864	4658855	-1
ENSDARG00000028401	rhogc	5	38195312	38197799	-1
ENSDARG00000041169	hif1al	15	24834885	24858855	-1
ENSDARG00000009169	mob1ba	5	44570434	44581289	1
ENSDARG00000093790	si:dkey-205o12.1	22	31488409	31489717	1
ENSDARG00000093250	si:ch211-226m13.1	11	21502777	21504910	-1
ENSDARG00000023820	faxdc2	21	44165897	44177580	1
ENSDARG00000093627	si:ch211-86h15.3	11	23429927	23432794	1
ENSDARG00000095998	si:ch211-178j18.3	4	55928067	55930295	-1
ENSDARG00000003344	trpc2	21	29509402	29528587	1
ENSDARG00000006169	lrrk2	25	36690552	36752777	-1
ENSDARG00000069111	IKZF2	9	41029564	41038266	1
ENSDARG00000042553	pex7	20	39546299	39608025	-1
ENSDARG00000002552	mapkapk2a	11	21987879	22051373	-1
ENSDARG00000056036	stxbp1b	5	30611720	30638367	1
ENSDARG00000020292	si:ch211-254n4.3	8	28214630	28368483	-1
ENSDARG00000088412	CU672228.6	7	18386267	18386737	-1
ENSDARG00000057826	si:ch73-61d6.3	8	13707265	13728478	-1
ENSDARG00000017929	ncoa2	24	14144329	14349078	1
ENSDARG00000070600	DYRK3	11	22094626	22099967	-1
ENSDARG00000013804	capns1b	15	28465241	28471917	1
ENSDARG00000070601	CR848745.1	11	22116265	22196884	-1
ENSDARG00000024748	DST	13	1302451	1594370	1
ENSDARG00000095164	si:ch73-176g19.2	2	27632729	27633479	-1
ENSDARG00000015033	slc23a1	21	28835478	28855195	-1
ENSDARG00000051762	DNAJA4	25	35458940	35466992	-1
ENSDARG00000093205	si:ch211-142h2.1	2	29427529	29441760	1
ENSDARG00000074895	tysnd1	13	30346155	30366729	-1
ENSDARG00000091989	si:dkey-188g12.2	2	29479227	29482122	-1
ENSDARG00000070606	ikbke	11	22197809	22237245	-1
ENSDARG00000045261	rab14	5	66775250	66785638	-1
ENSDARG00000042747	coasy	24	37772672	37798084	-1
ENSDARG00000096718	si:ch211-14g4.4	20	23241990	23256200	1
ENSDARG00000026383	si:dkey-27j5.5	1	57737782	57741410	1
ENSDARG00000092539	si:ch211-207d6.4	2	29557420	29614710	-1
ENSDARG00000045240	cebp1	24	42403985	42411783	-1
ENSDARG00000033413	si:dkey-183c16.7	4	24778775	24791197	1
ENSDARG00000002405	si:ch211-225b11.1	5	22570100	22597916	-1
ENSDARG00000055365	si:dkey-25e12.3	20	26573290	26580840	-1
ENSDARG00000040286	ubl7	18	49378099	49386782	1
ENSDARG00000016866	fam102ab	5	33243682	33410824	-1
ENSDARG00000068586	CDHR2 (1 of 2)	14	47823186	47863470	1
ENSDARG00000038113	rprd1b	23	43774847	43821633	-1
ENSDARG00000096570	si:dkey-27j5.7	1	57779906	57782474	-1
ENSDARG00000060150	psmd11a	3	34889244	34902189	-1
ENSDARG00000070709	wu:fi42e03	11	30415872	30416933	1
ENSDARG00000056004	sprn	13	21822982	21828388	-1
ENSDARG00000094157	si:dkey-27j5.10	1	57782269	57810365	-1
ENSDARG00000059972	raly	6	49973816	50155348	-1
ENSDARG00000079546	BX548000.1	11	30419157	30428016	1
ENSDARG00000095680	si:ch211-122l14.8	11	40179681	40181445	-1
ENSDARG00000041481	smg5	16	48757476	48798276	1
ENSDARG00000055728	st8sia1	Zv9_scaffold3477	34485	51415	-1
ENSDARG00000031243	snai3	7	56455800	56463178	-1
ENSDARG00000013843	sept5a	8	4789149	4819378	-1
ENSDARG00000078373	lipeb	16	28315146	28382906	-1
ENSDARG00000096534	si:dkey-27j5.8	1	57795209	57800069	-1
ENSDARG00000060215	CEP85	16	44454443	44484448	-1
ENSDARG00000041215	cetn4	14	1358235	1365851	-1
ENSDARG00000096650	si:dkey-27j5.11	1	57816024	57819983	-1
ENSDARG00000091937	si:dkey-184d2.3	9	37797844	37799128	-1
ENSDARG00000054378	pcbp3	9	43113600	43199129	1
ENSDARG00000096509	si:dkey-27j5.9	1	57822555	57830576	-1
ENSDARG00000056781	ZAN	7	27452377	27490514	1
ENSDARG00000007912	si:ch211-196i2.2	21	12456778	12475714	-1
ENSDARG00000069197	BX908759.1	1	57825372	57829848	-1
ENSDARG00000093932	ftr04	2	42361094	42362671	1
ENSDARG00000069951	eef1a1b	1	30167074	30186479	1
ENSDARG00000086301	si:dkey-27j5.6	1	57834234	57842114	-1
ENSDARG00000011961	csrp2	4	2382639	2396944	-1
ENSDARG00000093256	si:rp71-15d4.5	8	20503241	20503895	1
ENSDARG00000042401	derl2	5	60695377	60707338	1
ENSDARG00000054649	rac1l	1	57846076	57848225	1
ENSDARG00000088281	zranb3	22	12387933	12414329	1
ENSDARG00000036481	tcn2l	5	28440014	28450649	1
ENSDARG00000096523	si:ch73-94k4.5	1	57857716	57866444	-1
ENSDARG00000093078	plscr3a	5	25903401	25907668	-1
ENSDARG00000096782	si:dkey-148d16.5	12	28179914	28183002	1
ENSDARG00000086964	rccd1	25	3269471	3278817	1
ENSDARG00000037867	ATP5J2	3	40292027	40295976	-1
ENSDARG00000096606	si:ch73-94k4.4	1	57872867	57873298	-1
ENSDARG00000025233	lipt1	1	46393392	46394688	1
ENSDARG00000054952	si:dkey-34o23.2	18	44177795	44182558	1
ENSDARG00000063580	si:ch1073-219n12.1	9	3054196	3123330	1
ENSDARG00000096671	si:ch73-94k4.3	1	57874379	57886230	-1
ENSDARG00000012458	zgc:77849	1	7770280	7778768	1
ENSDARG00000086552	CU457819.2	7	7228572	7229349	1
ENSDARG00000061763	spata5l1	18	4897557	4909825	1
ENSDARG00000090995	GPR179 (2 of 2)	Zv9_scaffold3496	10709	20074	-1
ENSDARG00000077846	ctnna1	24	35832742	36171912	-1
ENSDARG00000059690	slc29a4	3	40310192	40344515	1
ENSDARG00000087694	zgc:112234	7	7232773	7233539	1
ENSDARG00000096549	si:ch73-94k4.2	1	57889071	57889757	1
ENSDARG00000054220	ap4s1	17	28763081	28767080	-1
ENSDARG00000051819	swap70a	7	69082049	69113227	-1
ENSDARG00000020053	nkd1	7	38977963	39014392	-1
ENSDARG00000039136	cox16	13	36713493	36720907	-1
ENSDARG00000096634	si:ch73-94k4.1	1	57897865	57902132	-1
ENSDARG00000063253	HECW2 (2 of 2)	1	5170257	5228525	1
ENSDARG00000016548	eif5b	1	46396047	46426613	1
ENSDARG00000096151	si:dkey-146m20.13	4	49505518	49506288	-1
ENSDARG00000004358	gnb3a	16	13772550	13799769	1
ENSDARG00000040490	dusp19	9	45780416	45786011	-1
ENSDARG00000086975	CR812792.1	4	49549342	49588965	1
ENSDARG00000032161	srgap2a	11	22239998	22418377	-1
ENSDARG00000034773	ncapd3	1	20323105	20345692	-1
ENSDARG00000005547	rint1	4	17568196	17580734	-1
ENSDARG00000061690	nxpe3	9	35201371	35215271	1
ENSDARG00000058990	SLC35A2	8	9492456	9515619	1
ENSDARG00000093880	CABZ01058873.4	1	57961175	57963560	-1
ENSDARG00000035131	surf4l	5	66897194	66913132	-1
ENSDARG00000089316	CABZ01058873.2	1	57970215	57974923	-1
ENSDARG00000036232	trpm7	18	114481	151610	1
ENSDARG00000076118	CDIP1	3	46422259	46441823	-1
ENSDARG00000094461	si:dkey-106m10.6	10	21478572	21486176	1
ENSDARG00000094333	zgc:113100	3	62866761	62938716	1
ENSDARG00000052582	si:ch211-131e11.14	3	4728568	4732949	1
ENSDARG00000089710	CABZ01058873.3	1	57983887	57989617	-1
ENSDARG00000095505	si:dkey-184d2.4	9	37813198	37813603	-1
ENSDARG00000020102	kctd16b	21	39593021	39610111	1
ENSDARG00000004059	galk2	25	33369435	33378850	1
ENSDARG00000009789	sgcd	21	34610684	34811745	-1
ENSDARG00000078180	sc:d0202	3	46463431	46465013	1
ENSDARG00000020298	btg2	22	754599	757142	-1
ENSDARG00000095588	si:dkey-205o12.2	22	31639115	31640257	1
ENSDARG00000039390	C13H6orf57	13	28488436	28489521	-1
ENSDARG00000095063	si:dkey-184d2.5	9	37817932	37818337	-1
ENSDARG00000034466	CABZ01058873.1	1	57994651	57997793	-1
ENSDARG00000093143	BX000999.5	15	997631	1025333	-1
ENSDARG00000017490	cel.1	21	9825253	9835374	1
ENSDARG00000078824	sc:d0139	3	46482789	46490155	1
ENSDARG00000016728	zgc:92233	Zv9_scaffold3477	86046	90077	1
ENSDARG00000021200	nebl	2	20873367	20878695	-1
ENSDARG00000092216	si:dkey-184d2.6	9	37822666	37822972	-1
ENSDARG00000057844	zgc:171470	1	58006904	58010244	-1
ENSDARG00000091579	CR354432.1	3	46495648	46511715	1
ENSDARG00000088761	CABZ01058871.1	1	58026124	58026424	-1
ENSDARG00000076391	npm2a	8	38861414	38867061	1
ENSDARG00000096010	si:dkey-21h14.15	4	10131309	10131855	-1
ENSDARG00000020771	tnr	2	34961597	35194948	1
ENSDARG00000095890	znf236	16	7964346	8014222	1
ENSDARG00000014361	tmbim4	4	12035779	12043449	-1
ENSDARG00000077484	B4GALNT3 (1 of 3)	Zv9_scaffold3477	119745	136743	-1
ENSDARG00000096134	si:dkeyp-85d8.4	4	39245604	39250904	1
ENSDARG00000013525	zgc:153650	1	58029343	58041628	1
ENSDARG00000091448	uhrf1	22	3857038	3887706	1
ENSDARG00000091940	si:ch211-223g7.2	4	45292011	45310199	-1
ENSDARG00000096184	si:dkey-21h14.14	4	10135388	10142396	-1
ENSDARG00000032975	BX629350.1	10	15737241	15739130	1
ENSDARG00000020594	txlnba	20	36870395	36911873	-1
ENSDARG00000074852	si:dkeyp-67e6.5	12	35156689	35201634	-1
ENSDARG00000088451	CABZ01058868.2	1	58045570	58049102	1
ENSDARG00000052935	BX629350.2	10	15794750	15796966	1
ENSDARG00000093130	si:dkey-82k12.7	2	29984138	29984995	1
ENSDARG00000017860	rgs5b	2	6590676	6593943	1
ENSDARG00000091068	CABZ01063789.1	17	49629200	49636494	-1
ENSDARG00000057850	CABZ01058868.1	1	58055210	58056356	1
ENSDARG00000013224	phc2b	6	48095543	48139859	1
ENSDARG00000043426	CABZ01058867.1	1	58081166	58082686	-1
ENSDARG00000093651	ftr26	2	48041198	48047579	1
ENSDARG00000096693	si:dkey-29b5.3	12	23519828	23576109	-1
ENSDARG00000088612	CU468142.1	14	11708991	11727821	-1
ENSDARG00000044339	rp2	6	37462947	37474227	-1
ENSDARG00000096775	si:ch211-225h9.2	20	24114172	24120661	1
ENSDARG00000090698	LRRC52 (1 of 2)	20	16372789	16444478	-1
ENSDARG00000071197	usp40	6	9112129	9143889	-1
ENSDARG00000034098	CABZ01058865.1	1	58093921	58105044	-1
ENSDARG00000087915	BX927374.1	Zv9_scaffold3498	41946	62861	-1
ENSDARG00000069998	si:ch211-145b13.6	1	24909034	24909544	-1
ENSDARG00000092768	metap2b	25	3286601	3302365	1
ENSDARG00000074865	FRMPD3	14	12170666	12220769	1
ENSDARG00000078281	zgc:173575	3	62950609	62960680	1
ENSDARG00000053995	GPANK1	1	24917123	24928153	-1
ENSDARG00000036254	hoxa13b	16	22980334	22982266	1
ENSDARG00000020326	tyk2	3	46518026	46590220	1
ENSDARG00000070223	CABZ01058865.2	1	58120594	58123873	1
ENSDARG00000076831	IQCK	3	63015915	63022904	1
ENSDARG00000018434	larp1	21	44180627	44199653	-1
ENSDARG00000054055	BX571739.1	15	35497330	35509435	-1
ENSDARG00000087258	YPEL2 (1 of 2)	15	15927100	15933456	1
ENSDARG00000041108	ctsh	18	26208613	26215014	1
ENSDARG00000089894	CABZ01058865.2	1	58130028	58138626	-1
ENSDARG00000096758	si:dkey-117p18.2	20	24395554	24403540	1
ENSDARG00000068719	GMNC	15	35578137	35584413	1
ENSDARG00000034092	CABZ01058863.1	1	58174835	58183630	-1
ENSDARG00000008986	e2f7	4	2401851	2416355	-1
ENSDARG00000006383	stxbp5l	9	28449312	28682241	-1
ENSDARG00000096144	si:dkey-196n19.8	4	55937522	55939786	1
ENSDARG00000087676	si:dkey-156m2.1	1	58186262	58194965	1
ENSDARG00000063535	chd4a	19	5625088	5683111	-1
ENSDARG00000093028	si:dkey-192i18.3	23	19213202	19217237	1
ENSDARG00000022509	cox4i2	23	19232938	19239698	1
ENSDARG00000036952	XKR7 (2 of 2)	23	31097665	31129429	1
ENSDARG00000034896	ldb2b	1	21579492	21608918	-1
ENSDARG00000056314	a2ml	15	20075609	20094122	-1
ENSDARG00000013478	rrp15	16	5185302	5191392	-1
ENSDARG00000070675	fam3a	23	25423197	25437627	1
ENSDARG00000070012	sesn2	19	45226143	45242485	-1
ENSDARG00000091772	CU302202.2	1	58226966	58243277	1
ENSDARG00000059695	DUSP28	2	5089269	5092304	1
ENSDARG00000058868	apc	10	1878297	1921518	1
ENSDARG00000056338	szrd1	23	24789257	24796160	1
ENSDARG00000038530	si:dkey-156m2.2	1	58246309	58252883	-1
ENSDARG00000075501	cdnf	4	8650204	8654638	-1
ENSDARG00000013441	hey2	20	39614606	39622047	-1
ENSDARG00000093708	arhgap20b	5	24047379	24110426	1
ENSDARG00000033950	lamb2l	23	20550120	20598055	-1
ENSDARG00000091288	CU302202.1	1	58265629	58267053	1
ENSDARG00000087104	CR927215.1	Zv9_scaffold3498	213095	338670	1
ENSDARG00000006797	nt5dc1	20	490788	547541	1
ENSDARG00000006395	rbm25	20	51466644	51521276	-1
ENSDARG00000073716	CPXM1 (1 of 2)	13	8940880	8974207	-1
ENSDARG00000015989	zdhhc16b	12	3427851	3447851	-1
ENSDARG00000079433	si:dkey-156m2.3	1	58307308	58315438	1
ENSDARG00000076181	kcnip3a	Zv9_scaffold3543	4393	16368	1
ENSDARG00000060101	trappc12	17	51756133	51785695	-1
ENSDARG00000075315	si:dkey-237g15.2	4	49701305	49763234	1
ENSDARG00000096581	si:dkey-156m2.4	1	58332240	58333153	1
ENSDARG00000055343	mark1	22	41764705	41778338	1
ENSDARG00000041180	il10ra	15	13073800	13084347	-1
ENSDARG00000094012	si:dkey-192g7.3	9	36048850	36053285	1
ENSDARG00000030177	uchl3	9	23004605	23010015	-1
ENSDARG00000062889	FAM78B (2 of 2)	8	20180324	20187638	-1
ENSDARG00000021702	pdcd4a	1	24928736	24945386	-1
ENSDARG00000090776	CABZ01111959.1	Zv9_NA360	4718	27133	-1
ENSDARG00000091399	si:dkey-156m2.5	1	58347096	58355615	1
ENSDARG00000079815	LYRM7	10	4967865	4972610	1
ENSDARG00000070474	arid3b	25	29854664	30046114	-1
ENSDARG00000005941	yes1	2	30986804	31079129	1
ENSDARG00000059781	atcayb	2	56129980	56169710	1
ENSDARG00000007009	hoxa11b	16	22989184	22991808	1
ENSDARG00000074634	keap1b	6	66888	73493	-1
ENSDARG00000074696	zgc:194621	24	27191807	27196225	-1
ENSDARG00000070412	mtmr7b	1	15226108	15249679	-1
ENSDARG00000070621	FAM72B	11	22419536	22431726	1
ENSDARG00000039022	stk25b	2	22075319	22094365	-1
ENSDARG00000093071	zgc:114037	7	7234512	7234898	1
ENSDARG00000018770	BX324164.1	4	5354165	5372986	-1
ENSDARG00000089538	RNF166 (1 of 2)	7	56487218	56555379	-1
ENSDARG00000037491	bmp15	7	53223523	53230868	-1
ENSDARG00000087331	BX000999.4	15	1031790	1034692	-1
ENSDARG00000090427	si:dkey-246i14.3	16	25074970	25170562	-1
ENSDARG00000096605	NXNL1 (1 of 2)	1	58369119	58371941	-1
ENSDARG00000063621	BX000999.4	15	1040924	1061924	-1
ENSDARG00000089171	CABZ01009511.1	15	41471264	41478195	-1
ENSDARG00000062972	hip1	15	15954406	16043531	-1
ENSDARG00000090101	CR927215.3	Zv9_scaffold3498	298098	312930	1
ENSDARG00000093486	si:dkey-3d4.1	9	37846693	37850143	1
ENSDARG00000058885	TTC29	16	5441334	5456953	1
ENSDARG00000051851	ctu2	7	56556222	56588975	1
ENSDARG00000093687	si:dkey-193c22.1	5	41825948	41835577	-1
ENSDARG00000005840	got2b	7	53229682	53249061	1
ENSDARG00000078276	COLGALT1 (3 of 3)	1	58374526	58387672	-1
ENSDARG00000088995	CABZ01030692.1	Zv9_NA175	3353	47162	-1
ENSDARG00000011581	wu:fd60c08	15	35618156	35637457	-1
ENSDARG00000076058	gba	16	15981569	15994187	1
ENSDARG00000089838	CU463790.1	15	35724726	35752061	-1
ENSDARG00000041260	st3gal2	18	18271484	18415312	1
ENSDARG00000092095	si:dkey-82k12.8	2	29991049	29991894	1
ENSDARG00000090985	CABZ01034531.1	1	58405379	58408963	1
ENSDARG00000093729	CT027677.1	21	4636522	4642050	1
ENSDARG00000095128	si:ch211-209l5.1	2	30816810	30817295	1
ENSDARG00000059746	plod1a	8	50009104	50054848	1
ENSDARG00000094731	si:ch211-209l5.2	2	30823651	30824136	1
ENSDARG00000071555	zgc:153675	22	793038	797669	-1
ENSDARG00000026972	si:ch211-119o8.6	2	38689685	38696509	-1
ENSDARG00000038258	proc	2	5098931	5118311	-1
ENSDARG00000091946	si:ch211-139k8.2	2	31737582	31807885	1
ENSDARG00000007578	lppr2a	3	13731944	13741119	-1
ENSDARG00000074334	si:dkey-1c7.1	1	58441849	58449718	1
ENSDARG00000059600	rabep1	5	60728343	60777851	1
ENSDARG00000045836	mapk11	4	5380195	5395686	1
ENSDARG00000070652	BX927369.2	17	49675395	49685460	1
ENSDARG00000087076	BX927369.4	17	49697460	49701220	1
ENSDARG00000041533	ccdc130	22	26830671	26842850	-1
ENSDARG00000093736	zgc:77614	Zv9_scaffold3478	63505	64707	-1
ENSDARG00000061498	DUSP13 (3 of 3)	13	25066747	25074756	1
ENSDARG00000032831	htra1a	17	21749146	21789571	1
ENSDARG00000006235	brms1la	17	12616991	12627772	-1
ENSDARG00000022185	RGL3 (2 of 2)	3	13788487	13810335	1
ENSDARG00000056080	si:dkey-191g9.5	13	21852496	21879354	-1
ENSDARG00000069006	gro1	7	34981561	35019142	-1
ENSDARG00000095569	CABZ01059309.2	4	39096503	39104149	-1
ENSDARG00000088772	BX548000.3	11	30444287	30448610	1
ENSDARG00000088556	si:dkey-1c7.2	1	58460908	58465872	1
ENSDARG00000092464	CCHCR1 (1 of 2)	5	25126047	25133905	-1
ENSDARG00000076512	ETV3L	2	44427193	44432915	-1
ENSDARG00000088781	BX927114.1	1	58482375	58483019	1
ENSDARG00000078965	chd5	11	30499976	30527507	-1
ENSDARG00000042465	MTHFS	7	11467668	11500304	1
ENSDARG00000060196	lhpp	12	48051830	48061236	-1
ENSDARG00000053692	GRXCR2	21	39619300	39629353	-1
ENSDARG00000090599	BX927114.2	1	58493151	58515586	1
ENSDARG00000009257	zer1	21	6014	18351	1
ENSDARG00000024006	rprmb	6	13243108	13244197	1
ENSDARG00000087442	si:ch211-208f21.5	4	53493980	53618392	1
ENSDARG00000021339	cpa5	25	18947214	18957985	-1
ENSDARG00000028131	hccsa	2	14819195	14853746	-1
ENSDARG00000017545	GABRG3	6	38063375	38288577	-1
ENSDARG00000089461	ciz1b	5	66916358	66932005	-1
ENSDARG00000016318	med7	14	35150897	35152585	1
ENSDARG00000011026	zgc:92907	14	31837321	31841143	-1
ENSDARG00000074205	si:dkey-1c7.3	1	58520142	58524010	-1
ENSDARG00000038615	TMEM55B (1 of 2)	2	44444676	44460112	-1
ENSDARG00000089582	si:dkey-265e15.2	4	29514198	29554805	-1
ENSDARG00000088328	ZNF554 (1 of 5)	Zv9_scaffold3498	319683	326956	-1
ENSDARG00000089938	BX469930.1	1	58626844	58627400	1
ENSDARG00000057676	golga7	10	20398088	20406075	1
ENSDARG00000091543	BX469930.2	1	58646192	58646654	1
ENSDARG00000030905	cited2	20	36939751	36942278	-1
ENSDARG00000078620	si:ch211-114l13.10	1	58653201	58666431	1
ENSDARG00000089664	CU993820.1	9	41067778	41084716	-1
ENSDARG00000092779	si:rp71-23d18.4	22	25243214	25244928	1
ENSDARG00000035761	mcm7	14	201291	212779	-1
ENSDARG00000076120	foxp4	11	22743953	22927597	1
ENSDARG00000029764	mef2ca	10	45064986	45175629	-1
ENSDARG00000045936	pax6b	7	16636712	16662410	1
ENSDARG00000069134	vwc2l	9	41619720	41690425	1
ENSDARG00000068951	si:ch211-219a15.4	18	15437451	15447412	1
ENSDARG00000007609	hoxa13a	19	19195251	19197036	1
ENSDARG00000088019	si:ch211-114l13.12	1	58668193	58677395	1
ENSDARG00000077497	IGSF10	15	1085413	1099924	1
ENSDARG00000087363	si:dkeyp-46h3.6	19	28047329	28050123	-1
ENSDARG00000069945	CU571333.2	15	1115777	1116814	1
ENSDARG00000017140	zgc:63587	8	4822035	4902999	-1
ENSDARG00000092894	si:ch211-114l13.9	1	58683905	58689343	-1
ENSDARG00000008235	cog5	4	2419793	2508720	-1
ENSDARG00000052035	NXNL1 (2 of 2)	1	58691592	58695586	-1
ENSDARG00000060853	nckap1	9	45789619	45892728	1
ENSDARG00000011027	fgfr1a	8	53708709	53802565	-1
ENSDARG00000062892	foxe3	8	20206672	20208317	1
ENSDARG00000058549	smyd1b	8	886267	907978	1
ENSDARG00000044691	ppp1r3b	21	18744331	18747809	-1
ENSDARG00000092689	si:rp71-15d4.6	8	20523860	20527251	-1
ENSDARG00000044972	bcap31	8	9518258	9576954	1
ENSDARG00000010995	mios	16	50483720	50512336	-1
ENSDARG00000058030	hspa14	4	8654722	8663927	1
ENSDARG00000058270	COLGALT1 (1 of 3)	1	58699446	58722879	-1
ENSDARG00000089831	si:dkey-207m2.4	4	34217541	34252303	-1
ENSDARG00000007219	actn1	13	36722687	36793101	-1
ENSDARG00000003693	hars	14	7345664	7364109	1
ENSDARG00000033426	zgc:103755	17	47932433	47970812	-1
ENSDARG00000057903	CU306817.2	17	15322306	15339514	-1
ENSDARG00000061216	HEXDC	12	28182466	28191759	-1
ENSDARG00000006010	bmi1a	24	17809106	17816340	1
ENSDARG00000059705	vwa5b1	23	37226235	37319313	1
ENSDARG00000093377	CU571081.1	1	408913	427013	1
